time,seconds_elapsed,dBFS
1701899881485000000,49.099,-25.671781539916992
1701899881585000000,49.199,-27.820079803466797
1701899881685000000,49.299,-25.74156951904297
1701899881785000000,49.399,-29.296554565429688
1701899881901000000,49.515,-24.39430809020996
1701899882001000000,49.615,-26.334306716918945
1701899882101000000,49.715,-28.67418670654297
1701899882201000000,49.815,-31.13214111328125
1701899882317000000,49.931,-28.972139358520508
1701899882417000000,50.031,-18.554777145385742
1701899882517000000,50.131,-19.92128562927246
1701899882617000000,50.231,-21.291412353515625
1701899882733000000,50.347,-21.880952835083008
1701899882833000000,50.447,-19.515857696533203
1701899882933000000,50.547,-22.61107635498047
1701899883033000000,50.647,-23.094032287597656
1701899883133000000,50.747,-24.082612991333008
1701899883233000000,50.847,-27.382978439331055
1701899883349000000,50.963,-19.182809829711914
1701899883449000000,51.063,-23.639745712280273
1701899883549000000,51.163,-26.23322296142578
1701899883649000000,51.263,-20.3006534576416
1701899883765000000,51.379,-23.504648208618164
1701899883865000000,51.479,-20.568981170654297
1701899883965000000,51.579,-23.484189987182617
1701899884065000000,51.679,-18.34860610961914
1701899884181000000,51.795,-22.58222198486328
1701899884281000000,51.895,-25.99999237060547
1701899884381000000,51.995,-26.172151565551758
1701899884481000000,52.095,-22.600263595581055
1701899884581000000,52.195,-21.31077003479004
1701899884697000000,52.311,-20.242380142211914
1701899884797000000,52.411,-23.18768882751465
1701899884897000000,52.511,-26.938135147094727
1701899884997000000,52.611,-30.471017837524414
1701899885097000000,52.711,-32.35475158691406
1701899885213000000,52.827,-34.694278717041016
1701899885313000000,52.927,-32.88822937011719
1701899885413000000,53.027,-26.338258743286133
1701899885513000000,53.127,-19.720718383789062
1701899885629000000,53.243,-22.061105728149414
1701899885729000000,53.343,-24.496334075927734
1701899885829000000,53.443,-24.322492599487305
1701899885929000000,53.543,-27.310012817382812
1701899886046000000,53.660000244140626,-31.09589385986328
1701899886146000000,53.759999755859376,-33.66992950439453
1701899886245000000,53.859,-34.33998107910156
1701899886345000000,53.959,-30.339431762695312
1701899886445000000,54.059,-26.681381225585938
1701899886545000000,54.159,-21.737319946289062
1701899886661000000,54.275,-23.657426834106445
1701899886761000000,54.375,-25.041654586791992
1701899886861000000,54.475,-16.5380916595459
1701899886961000000,54.575,-20.81827163696289
1701899887061000000,54.675,-23.98603057861328
1701899887177000000,54.791,-22.021020889282227
1701899887277000000,54.891,-24.25948143005371
1701899887377000000,54.991,-25.81198501586914
1701899887477000000,55.091,-21.80836296081543
1701899887577000000,55.191,-24.155698776245117
1701899887693000000,55.307,-27.66480827331543
1701899887793000000,55.407,-30.92774772644043
1701899887893000000,55.507,-33.10871887207031
1701899887993000000,55.607,-34.933631896972656
1701899888110000000,55.724000244140626,-29.229412078857422
1701899888209000000,55.823,-21.74846076965332
1701899888309000000,55.923,-16.194351196289062
1701899888409000000,56.023,-18.41852569580078
1701899888509000000,56.123,-19.10295867919922
1701899888625000000,56.239,-21.644350051879883
1701899888725000000,56.339,-24.530986785888672
1701899888825000000,56.439,-25.690465927124023
1701899888925000000,56.539,-27.38790512084961
1701899889025000000,56.639,-25.594440460205078
1701899889141000000,56.755,-29.3692626953125
1701899889241000000,56.855,-31.925308227539062
1701899889341000000,56.955,-32.236080169677734
1701899889441000000,57.055,-33.97997283935547
1701899889541000000,57.155,-16.46868896484375
1701899889657000000,57.271,-17.473865509033203
1701899889757000000,57.371,-19.996910095214844
1701899889857000000,57.471,-23.598020553588867
