time,seconds_elapsed,dBFS
1701899650374000000,15.052000244140626,-23.71052360534668
1701899650474000000,15.151999755859375,-27.501605987548828
1701899650574000000,15.252000244140625,-29.84226417541504
1701899650690000000,15.367999755859374,-16.530895233154297
1701899650790000000,15.468000244140624,-14.298845291137695
1701899650889000000,15.567,-17.07699966430664
1701899650989000000,15.667,-17.385631561279297
1701899651106000000,15.783999755859375,-12.225438117980957
1701899651206000000,15.884000244140625,-15.740706443786621
1701899651305000000,15.983,-14.499008178710938
1701899651405000000,16.083,-13.208372116088867
1701899651522000000,16.199999755859373,-10.303243637084961
1701899651622000000,16.300000244140627,-11.6190824508667
1701899651722000000,16.399999755859376,-13.33581829071045
1701899651838000000,16.516000244140624,-11.834080696105957
1701899651938000000,16.615999755859374,-12.10971736907959
1701899652038000000,16.716000244140623,-13.653116226196289
1701899652137000000,16.815,-16.568683624267578
1701899652237000000,16.915,-18.937349319458008
1701899652354000000,17.031999755859374,-15.724505424499512
1701899652454000000,17.132000244140624,-19.06428337097168
1701899652553000000,17.231,-11.591691017150879
1701899652670000000,17.348000244140625,-16.36985969543457
1701899652770000000,17.447999755859374,-12.6348237991333
1701899652870000000,17.548000244140624,-10.015941619873047
1701899652969000000,17.647,-13.409700393676758
1701899653086000000,17.764000244140625,-16.525917053222656
1701899653186000000,17.863999755859375,-14.572202682495117
1701899653286000000,17.964000244140625,-12.127678871154785
1701899653385000000,18.063,-14.691267967224121
1701899653502000000,18.180000244140626,-18.667316436767578
1701899653602000000,18.279999755859375,-21.545244216918945
1701899653701000000,18.379,-15.247358322143555
1701899653801000000,18.479,-13.00908374786377
1701899653918000000,18.596000244140626,-17.625547409057617
1701899654018000000,18.695999755859376,-12.711770057678223
1701899654117000000,18.795,-12.155319213867188
1701899654217000000,18.895,-14.018674850463867
1701899654334000000,19.012000244140626,-16.483020782470703
1701899654434000000,19.111999755859376,-19.558326721191406
1701899654534000000,19.212000244140626,-16.29205894470215
1701899654633000000,19.311,-18.3413028717041
1701899654750000000,19.428000244140627,-13.910846710205078
1701899654850000000,19.527999755859376,-15.962052345275879
1701899654950000000,19.628000244140626,-17.771425247192383
1701899655050000000,19.727999755859376,-16.834796905517578
1701899655149000000,19.827,-17.74060821533203
1701899655266000000,19.943999755859377,-19.595781326293945
1701899655366000000,20.044000244140626,-19.159732818603516
1701899655465000000,20.143,-23.269901275634766
1701899655565000000,20.243,-25.87864875793457
1701899655682000000,20.359999755859373,-29.623336791992188
1701899655782000000,20.460000244140623,-32.11204528808594
1701899655882000000,20.559999755859376,-11.70691204071045
1701899655981000000,20.659,-11.088241577148438
1701899656098000000,20.775999755859374,-9.7278413772583
1701899656198000000,20.876000244140624,-9.654458045959473
1701899656298000000,20.975999755859377,-11.291764259338379
1701899656397000000,21.075,-11.127760887145996
1701899656514000000,21.191999755859374,-14.419706344604492
