time,seconds_elapsed,dBFS
1701901816869000000,32.061,-15.818016052246094
1701901816969000000,32.161,-14.316965103149414
1701901817068000000,32.26,-10.507975578308105
1701901817185000000,32.377,-7.14210844039917
1701901817285000000,32.477,-7.544887065887451
1701901817384000000,32.576,-12.379988670349121
1701901817484000000,32.676,-11.286825180053711
1701901817601000000,32.793,-11.738076210021973
1701901817701000000,32.893,-9.19704818725586
1701901817800000000,32.992,-11.216392517089844
1701901817901000000,33.093,-9.907341003417969
1701901818000000000,33.192,-11.157480239868164
1701901818100000000,33.292,-11.685464859008789
1701901818217000000,33.409,-10.730875015258789
1701901818317000000,33.509,-12.404284477233887
1701901818416000000,33.608,-11.125866889953613
1701901818516000000,33.708,-15.39123821258545
1701901818633000000,33.825,-19.887048721313477
1701901818733000000,33.925,-23.883575439453125
1701901818833000000,34.025,-26.493419647216797
1701901818933000000,34.125,-28.45989227294922
1701901819049000000,34.241,-29.592819213867188
1701901819149000000,34.341,-30.92945671081543
1701901819249000000,34.441,-32.82856369018555
1701901819348000000,34.54,-35.165382385253906
1701901819448000000,34.64,-33.96025848388672
1701901819565000000,34.757,-31.87287712097168
1701901819665000000,34.857,-33.60187530517578
1701901819764000000,34.956,-5.586918830871582
1701901819864000000,35.056,-8.467032432556152
1701901819981000000,35.173,-5.675751209259033
1701901820080000000,35.272,-7.118236064910889
1701901820180000000,35.372,-9.223530769348145
1701901820297000000,35.489,-13.323521614074707
1701901820397000000,35.589,-12.438217163085938
1701901820497000000,35.689,-7.257455825805664
1701901820596000000,35.788,-8.526061058044434
1701901820713000000,35.905,-11.251628875732422
1701901820813000000,36.005,-12.610482215881348
1701901820913000000,36.105,-12.685931205749512
1701901821012000000,36.204,-16.85853385925293
1701901821129000000,36.321,-13.706573486328125
1701901821229000000,36.421,-17.352636337280273
1701901821329000000,36.521,-8.705909729003906
1701901821428000000,36.62,-11.882865905761719
1701901821545000000,36.737,-12.816205978393555
1701901821645000000,36.837,-15.833243370056152
1701901821745000000,36.937,-15.570204734802246
1701901821844000000,37.036,-11.522358894348145
