time,seconds_elapsed,dBFS
1701897408040000000,32.893,-13.159075736999512
1701897408140000000,32.993,-14.553911209106445
1701897408240000000,33.093,-17.83255386352539
1701897408356000000,33.209,-20.827939987182617
1701897408456000000,33.309,-12.57986831665039
1701897408556000000,33.409,-15.690678596496582
1701897408656000000,33.509,-16.221099853515625
1701897408772000000,33.625,-16.846216201782227
1701897408872000000,33.725,-19.12706184387207
1701897408972000000,33.825,-21.2706241607666
1701897409072000000,33.925,-25.14876937866211
1701897409172000000,34.025,-28.164112091064453
1701897409288000000,34.141,-32.14615249633789
1701897409388000000,34.241,-34.76354217529297
1701897409488000000,34.341,-33.1323356628418
1701897409588000000,34.441,-8.408241271972656
1701897409704000000,34.557,-11.495627403259277
1701897409804000000,34.657,-13.493186950683594
1701897409904000000,34.757,-10.821778297424316
1701897410004000000,34.857,-12.516715049743652
1701897410104000000,34.957,-10.47940444946289
1701897410220000000,35.073,-12.881930351257324
1701897410320000000,35.173,-14.721471786499023
1701897410420000000,35.273,-13.916827201843262
1701897410520000000,35.373,-17.008779525756836
1701897410636000000,35.489,-18.998445510864258
1701897410736000000,35.589,-14.317853927612305
1701897410836000000,35.689,-17.247018814086914
1701897410936000000,35.789,-18.699132919311523
1701897411036000000,35.889,-17.972429275512695
1701897411152000000,36.005,-21.229787826538086
1701897411252000000,36.105,-22.908214569091797
1701897411352000000,36.205,-25.923437118530273
1701897411468000000,36.321,-27.11448097229004
1701897411568000000,36.421,-14.852195739746094
1701897411668000000,36.521,-17.397661209106445
1701897411768000000,36.621,-15.328390121459961
1701897411868000000,36.721,-18.61817169189453
1701897411984000000,36.837,-18.482120513916016
1701897412084000000,36.937,-18.76074981689453
1701897412184000000,37.037,-13.961260795593262
1701897412284000000,37.137,-13.663973808288574
1701897412400000000,37.253,-15.899545669555664
1701897412500000000,37.353,-17.620046615600586
1701897412600000000,37.453,-19.278182983398438
1701897412700000000,37.553,-23.14982795715332
1701897412800000000,37.653,-16.471086502075195
1701897412916000000,37.769,-14.498027801513672
1701897413016000000,37.869,-18.684778213500977
1701897413116000000,37.969,-12.798662185668945
1701897413216000000,38.069,-16.087888717651367
1701897413332000000,38.185,-18.912309646606445
1701897413432000000,38.285,-21.343469619750977
1701897413532000000,38.385,-22.079387664794922
1701897413632000000,38.485,-19.284637451171875
1701897413732000000,38.585,-19.12845802307129
1701897413848000000,38.701,-23.340456008911133
1701897413948000000,38.801,-17.29889488220215
1701897414048000000,38.901,-19.60859489440918
1701897414148000000,39.001,-19.2200984954834
1701897414264000000,39.117,-21.46656608581543
1701897414364000000,39.217,-23.440954208374023
1701897414464000000,39.317,-22.943920135498047
1701897414564000000,39.417,-16.92656898498535
1701897414680000000,39.533,-20.630977630615234
1701897414780000000,39.633,-22.756166458129883
1701897414880000000,39.733,-25.450223922729492
1701897414980000000,39.833,-28.69622802734375
1701897415080000000,39.933,-30.81443977355957
1701897415196000000,40.049,-33.35857391357422
1701897415296000000,40.149,-35.07876968383789
1701897415396000000,40.249,-20.26914405822754
1701897415496000000,40.349,-22.17379379272461
1701897415613000000,40.466,-24.593862533569336
1701897415712000000,40.565,-19.04725456237793
1701897415813000000,40.666,-22.40937614440918
1701897415912000000,40.765,-25.69827651977539
1701897416012000000,40.865,-16.394227981567383
1701897416128000000,40.981,-16.436159133911133
1701897416228000000,41.081,-12.42043685913086
1701897416328000000,41.181,-14.217530250549316
1701897416428000000,41.281,-18.343778610229492
1701897416544000000,41.397,-17.512813568115234
1701897416644000000,41.497,-15.777735710144043
1701897416744000000,41.597,-17.320438385009766
1701897416861000000,41.714,-19.718488693237305
1701897416960000000,41.813,-23.726974487304688
1701897417060000000,41.913,-26.655609130859375
1701897417160000000,42.013,-29.923635482788086
1701897417260000000,42.113,-18.295625686645508
1701897417376000000,42.229,-21.951271057128906
